country_code,customer_id,paperless_date,invoice_number,invoice_date,due_date,invoice_amount,disputed,settled_date,paperless_bill,days_to_settle,days_late,payment_status,payment_delay_band,invoice_month,payment_delay _sort
818,5924-UOPGH,2013-06-06,674518601,2012-07-28,2012-08-27,94.42,No,2012-08-18,Paper,21,0,On Time,On Time,2012-07-01,1
818,1604-LIFKX,2013-03-16,676551273,2012-10-13,2012-11-12,82.74,No,2012-12-01,Paper,49,19,Late,15–30 Days Late,2012-10-01,4
770,7260-ZHAKS,2012-06-17,678458928,2012-08-21,2012-09-20,67.74,No,2012-09-07,Electronic,17,0,On Time,On Time,2012-08-01,1
770,2026-XLBER,2012-11-12,679404840,2013-10-07,2013-11-06,49.73,No,2013-10-17,Electronic,10,0,On Time,On Time,2013-10-01,1
818,9181-HEKGV,2013-10-16,681101344,2012-08-27,2012-09-26,85.06,No,2012-09-22,Paper,26,0,On Time,On Time,2012-08-01,1
406,7600-OISKG,2013-07-19,681889913,2013-07-24,2013-08-23,48.17,Yes,2013-08-22,Electronic,29,0,On Time,On Time,2013-07-01,1
770,9928-IJYBQ,2012-03-18,684720070,2012-04-03,2012-05-03,66.25,Yes,2012-05-15,Electronic,42,12,Late,8–14 Days Late,2012-04-01,3
406,9725-EZTEJ,2012-03-17,685917930,2012-10-13,2012-11-12,124.38,Yes,2012-11-10,Electronic,28,0,On Time,On Time,2012-10-01,1
818,9181-HEKGV,2013-10-16,689403769,2013-09-29,2013-10-29,76.09,Yes,2013-11-11,Paper,43,13,Late,8–14 Days Late,2013-09-01,3
406,7600-OISKG,2013-07-19,700683520,2012-02-11,2012-03-12,65.67,Yes,2012-03-12,Paper,30,0,On Time,On Time,2012-02-01,1
391,8820-BLYDZ,2013-03-19,703104577,2013-03-31,2013-04-30,73.49,No,2013-04-02,Electronic,2,0,On Time,On Time,2013-03-01,1
406,5284-DJOZO,2012-09-11,704405155,2012-04-28,2012-05-28,67.34,No,2012-05-15,Paper,17,0,On Time,On Time,2012-04-01,1
406,1447-YZKCL,2012-08-10,705084741,2013-05-02,2013-06-01,56.39,No,2013-05-28,Electronic,26,0,On Time,On Time,2013-05-01,1
406,7600-OISKG,2013-07-19,706375400,2013-05-12,2013-06-11,54.99,Yes,2013-06-15,Paper,34,4,Late,1–7 Days Late,2013-05-01,2
897,3271-YDPUJ,2013-04-02,725765758,2012-04-08,2012-05-08,76.71,Yes,2012-05-25,Paper,47,17,Late,15–30 Days Late,2012-04-01,4
770,6831-FIODB,2013-05-08,726197794,2013-04-11,2013-05-11,41.94,Yes,2013-05-22,Paper,41,11,Late,8–14 Days Late,2013-04-01,3
818,8102-ABPKQ,2013-08-29,728378151,2013-06-25,2013-07-25,80.68,Yes,2013-08-08,Paper,44,14,Late,8–14 Days Late,2013-06-01,3
818,6004-KITZM,2013-09-01,733170200,2012-12-09,2013-01-08,71.71,No,2012-12-29,Paper,20,0,On Time,On Time,2012-12-01,1
897,1408-OQZUE,2012-09-14,739678368,2013-07-04,2013-08-03,42.36,No,2013-08-06,Electronic,33,3,Late,1–7 Days Late,2013-07-01,2
897,8690-EEBEO,2012-12-05,744801013,2013-03-01,2013-03-31,61.04,No,2013-04-07,Electronic,37,7,Late,1–7 Days Late,2013-03-01,2
391,9212-BTDMX,2012-04-22,744808791,2012-12-13,2013-01-12,53.91,No,2012-12-28,Electronic,15,0,On Time,On Time,2012-12-01,1
770,0625-TNJFG,2013-08-15,748230672,2013-05-11,2013-06-10,53.01,No,2013-06-05,Paper,25,0,On Time,On Time,2013-05-01,1
770,6831-FIODB,2013-05-08,750411142,2012-11-27,2012-12-27,59.71,No,2012-12-29,Paper,32,2,Late,1–7 Days Late,2012-11-01,2
406,5284-DJOZO,2012-09-11,750477087,2012-10-24,2012-11-23,94.88,No,2012-10-26,Electronic,2,0,On Time,On Time,2012-10-01,1
770,5592-UQXSS,2012-12-31,755429128,2013-10-06,2013-11-05,43.12,Yes,2013-11-10,Electronic,35,5,Late,1–7 Days Late,2013-10-01,2
897,0688-XNJRO,2012-06-24,760825845,2013-08-10,2013-09-09,40.58,No,2013-09-18,Electronic,39,9,Late,8–14 Days Late,2013-08-01,3
770,0625-TNJFG,2013-08-15,761602627,2013-09-07,2013-10-07,64.16,Yes,2013-10-18,Electronic,41,11,Late,8–14 Days Late,2013-09-01,3
391,9174-IYKOC,2012-11-27,762698565,2012-05-12,2012-06-11,74.7,No,2012-06-04,Paper,23,0,On Time,On Time,2012-05-01,1
818,5613-UHVMG,2012-05-31,764361492,2012-11-17,2012-12-17,63.8,Yes,2013-01-05,Electronic,49,19,Late,15–30 Days Late,2012-11-01,4
406,5573-KSOIA,2013-09-30,769617971,2013-01-17,2013-02-16,86.27,Yes,2013-02-28,Paper,42,12,Late,8–14 Days Late,2013-01-01,3
818,8364-UWVLM,2012-11-10,773493683,2013-09-15,2013-10-15,65.36,Yes,2013-10-21,Electronic,36,6,Late,1–7 Days Late,2013-09-01,2
406,5164-VMYWJ,2013-11-27,775479959,2013-09-01,2013-10-01,65.9,No,2013-10-03,Paper,32,2,Late,1–7 Days Late,2013-09-01,2
406,3448-OWJOT,2012-09-15,781909762,2013-07-30,2013-08-29,66.71,Yes,2013-09-09,Electronic,41,11,Late,8–14 Days Late,2013-07-01,3
770,6077-FDQRK,2012-09-11,784468555,2013-09-25,2013-10-25,18.9,Yes,2013-10-25,Electronic,30,0,On Time,On Time,2013-09-01,1
406,4640-FGEJI,2013-04-04,806089606,2013-09-12,2013-10-12,76.18,Yes,2013-10-05,Electronic,23,0,On Time,On Time,2013-09-01,1
406,9758-AIEIK,2012-04-23,816501620,2012-08-20,2012-09-19,33.82,No,2012-09-07,Electronic,18,0,On Time,On Time,2012-08-01,1
391,9212-BTDMX,2012-04-22,818753502,2013-01-15,2013-02-14,48.18,No,2013-02-04,Electronic,20,0,On Time,On Time,2013-01-01,1
406,5573-KSOIA,2013-09-30,822444456,2012-10-13,2012-11-12,102.61,Yes,2012-11-30,Paper,48,18,Late,15–30 Days Late,2012-10-01,4
391,7209-MDWKR,2013-10-09,826558350,2013-06-24,2013-07-24,49.68,No,2013-07-30,Paper,36,6,Late,1–7 Days Late,2013-06-01,2
391,5196-TWQXF,2012-06-20,828222998,2012-04-13,2012-05-13,77.6,No,2012-05-18,Paper,35,5,Late,1–7 Days Late,2012-04-01,2
897,8942-ERSWK,2013-01-11,839049806,2013-09-18,2013-10-18,19.82,No,2013-09-22,Electronic,4,0,On Time,On Time,2013-09-01,1
391,6708-DPYTF,2012-08-02,839756390,2013-11-25,2013-12-25,76.18,No,2013-12-31,Electronic,36,6,Late,1–7 Days Late,2013-11-01,2
406,5284-DJOZO,2012-09-11,847327295,2012-08-04,2012-09-03,72.95,Yes,2012-09-09,Paper,36,6,Late,1–7 Days Late,2012-08-01,2
391,1080-NDGAE,2012-09-28,857712918,2013-02-22,2013-03-24,93.39,Yes,2013-04-04,Electronic,41,11,Late,8–14 Days Late,2013-02-01,3
406,0783-PEPYR,2013-11-27,858258272,2013-09-30,2013-10-30,43.67,No,2013-11-10,Paper,41,11,Late,8–14 Days Late,2013-09-01,3
391,5196-TWQXF,2012-06-20,863594173,2012-02-25,2012-03-26,65.6,No,2012-04-01,Paper,36,6,Late,1–7 Days Late,2012-02-01,2
391,0379-NEVHP,2013-04-06,869802822,2012-09-01,2012-10-01,69.55,No,2012-09-23,Paper,22,0,On Time,On Time,2012-09-01,1
406,6048-QPZCF,2012-07-13,870792057,2012-03-19,2012-04-18,73.92,No,2012-03-24,Paper,5,0,On Time,On Time,2012-03-01,1
818,5875-VZQCZ,2013-07-15,872319562,2013-09-18,2013-10-18,46.17,No,2013-10-02,Electronic,14,0,On Time,On Time,2013-09-01,1
391,5920-DPXLN,2012-11-11,873433318,2012-05-05,2012-06-04,82.2,No,2012-05-24,Paper,19,0,On Time,On Time,2012-05-01,1
897,9883-SDWFS,2013-07-08,874115043,2012-05-08,2012-06-07,41.25,Yes,2012-06-20,Paper,43,13,Late,8–14 Days Late,2012-05-01,3
770,9149-MATVB,2013-04-30,874394980,2013-03-14,2013-04-13,23.92,No,2013-04-16,Paper,33,3,Late,1–7 Days Late,2013-03-01,2
818,6627-ELFBK,2012-11-26,876573329,2013-03-27,2013-04-26,71.39,Yes,2013-05-04,Electronic,38,8,Late,8–14 Days Late,2013-03-01,3
391,5529-TBPGK,2013-08-09,881665013,2012-12-25,2013-01-24,37.97,Yes,2013-02-11,Paper,48,18,Late,15–30 Days Late,2012-12-01,4
406,6048-QPZCF,2012-07-13,882058462,2012-02-08,2012-03-09,86.44,Yes,2012-03-01,Paper,22,0,On Time,On Time,2012-02-01,1
406,7245-CKNCN,2012-06-04,883694015,2013-09-14,2013-10-14,92.77,No,2013-09-26,Electronic,12,0,On Time,On Time,2013-09-01,1
770,3831-FXWYK,2013-03-08,884183285,2013-09-27,2013-10-27,53.05,No,2013-10-23,Electronic,26,0,On Time,On Time,2013-09-01,1
818,8364-UWVLM,2012-11-10,886237244,2012-06-30,2012-07-30,74.84,Yes,2012-08-05,Paper,36,6,Late,1–7 Days Late,2012-06-01,2
406,7600-OISKG,2013-07-19,889501782,2012-04-30,2012-05-30,97.06,Yes,2012-05-30,Paper,30,0,On Time,On Time,2012-04-01,1
897,6391-GBFQJ,2013-11-25,893037091,2012-02-09,2012-03-10,6.43,No,2012-02-25,Paper,16,0,On Time,On Time,2012-02-01,1
406,4092-ZAVRG,2012-05-19,893342729,2012-10-23,2012-11-22,84.43,Yes,2012-11-21,Electronic,29,0,On Time,On Time,2012-10-01,1
770,6831-FIODB,2013-05-08,893954880,2013-05-22,2013-06-21,51.92,No,2013-06-16,Electronic,25,0,On Time,On Time,2013-05-01,1
770,0465-DTULQ,2013-03-04,902573987,2013-03-01,2013-03-31,68.35,No,2013-03-31,Paper,30,0,On Time,On Time,2013-03-01,1
406,6833-ETVHD,2012-04-30,903308758,2012-04-23,2012-05-23,73.87,No,2012-05-16,Paper,23,0,On Time,On Time,2012-04-01,1
770,2447-JCFGW,2012-07-31,905360282,2013-01-24,2013-02-23,73.28,No,2013-02-13,Electronic,20,0,On Time,On Time,2013-01-01,1
391,5529-TBPGK,2013-08-09,907309591,2012-05-29,2012-06-28,64.78,No,2012-06-29,Paper,31,1,Late,1–7 Days Late,2012-05-01,2
818,5924-UOPGH,2013-06-06,910054452,2012-04-13,2012-05-13,84.43,No,2012-05-01,Paper,18,0,On Time,On Time,2012-04-01,1
391,3569-VJWXS,2013-04-09,910348225,2012-08-18,2012-09-17,102.96,No,2012-09-15,Paper,28,0,On Time,On Time,2012-08-01,1
818,9181-HEKGV,2013-10-16,910856055,2013-08-21,2013-09-20,72.55,Yes,2013-10-09,Paper,49,19,Late,15–30 Days Late,2013-08-01,4
406,8976-AMJEO,2012-03-03,915133709,2012-11-11,2012-12-11,59.8,No,2012-12-07,Electronic,26,0,On Time,On Time,2012-11-01,1
391,1080-NDGAE,2012-09-28,915652542,2012-01-05,2012-02-04,78.29,Yes,2012-02-13,Paper,39,9,Late,8–14 Days Late,2012-01-01,3
770,6077-FDQRK,2012-09-11,921537795,2012-12-30,2013-01-29,49.84,No,2013-01-16,Electronic,17,0,On Time,On Time,2012-12-01,1
391,7841-HROAQ,2013-09-15,929902016,2013-05-18,2013-06-17,64.3,No,2013-06-14,Paper,27,0,On Time,On Time,2013-05-01,1
406,7938-EVASK,2012-12-15,934328892,2012-07-05,2012-08-04,59.67,No,2012-08-08,Paper,34,4,Late,1–7 Days Late,2012-07-01,2
897,0688-XNJRO,2012-06-24,936925570,2012-12-10,2013-01-09,30.98,No,2013-01-17,Electronic,38,8,Late,8–14 Days Late,2012-12-01,3
818,7946-HJDUR,2012-02-21,938015647,2013-04-22,2013-05-22,49.03,No,2013-05-15,Electronic,23,0,On Time,On Time,2013-04-01,1
406,7245-CKNCN,2012-06-04,939622166,2012-09-10,2012-10-10,85.36,No,2012-09-29,Electronic,19,0,On Time,On Time,2012-09-01,1
406,4640-FGEJI,2013-04-04,940363147,2012-11-02,2012-12-02,99.34,No,2012-12-05,Paper,33,3,Late,1–7 Days Late,2012-11-01,2
391,0379-NEVHP,2013-04-06,951035745,2013-06-05,2013-07-05,57.04,No,2013-06-19,Electronic,14,0,On Time,On Time,2013-06-01,1
406,4640-FGEJI,2013-04-04,956388773,2012-06-17,2012-07-17,58.13,Yes,2012-07-28,Paper,41,11,Late,8–14 Days Late,2012-06-01,3
770,4460-ZXNDN,2013-06-27,959092964,2013-01-15,2013-02-14,72.05,Yes,2013-03-10,Paper,54,24,Late,15–30 Days Late,2013-01-01,4
406,7938-EVASK,2012-12-15,975332365,2013-07-17,2013-08-16,72.1,No,2013-08-14,Electronic,28,0,On Time,On Time,2013-07-01,1
770,0706-NRGUP,2013-04-09,979439975,2012-11-24,2012-12-24,39.62,No,2013-01-10,Paper,47,17,Late,15–30 Days Late,2012-11-01,4
897,0688-XNJRO,2012-06-24,981596189,2012-06-07,2012-07-07,45.79,No,2012-07-28,Paper,51,21,Late,15–30 Days Late,2012-06-01,4
818,9181-HEKGV,2013-10-16,986187012,2012-01-27,2012-02-26,86.92,Yes,2012-03-08,Paper,41,11,Late,8–14 Days Late,2012-01-01,3
391,5920-DPXLN,2012-11-11,990527729,2012-11-04,2012-12-04,58.73,No,2012-12-09,Paper,35,5,Late,1–7 Days Late,2012-11-01,2
770,3831-FXWYK,2013-03-08,1006151066,2012-11-24,2012-12-24,83.66,No,2013-01-03,Paper,40,10,Late,8–14 Days Late,2012-11-01,3
897,9883-SDWFS,2013-07-08,1006769217,2012-09-14,2012-10-14,33.86,No,2012-10-19,Paper,35,5,Late,1–7 Days Late,2012-09-01,2
897,1408-OQZUE,2012-09-14,1012251297,2012-02-21,2012-03-22,26.05,Yes,2012-04-21,Paper,60,30,Late,15–30 Days Late,2012-02-01,4
391,6160-HCSFI,2013-01-10,1014106295,2012-06-14,2012-07-14,65.57,No,2012-07-02,Paper,18,0,On Time,On Time,2012-06-01,1
406,7245-CKNCN,2012-06-04,1020758229,2013-06-06,2013-07-06,67.19,No,2013-06-20,Electronic,14,0,On Time,On Time,2013-06-01,1
818,3568-JJMFW,2012-01-09,1026638537,2013-07-27,2013-08-26,70.86,Yes,2013-08-23,Electronic,27,0,On Time,On Time,2013-07-01,1
391,5196-TWQXF,2012-06-20,1027852268,2013-09-16,2013-10-16,37.22,No,2013-10-06,Electronic,20,0,On Time,On Time,2013-09-01,1
406,9117-LYRCE,2013-07-05,1035721042,2012-11-11,2012-12-11,11.13,No,2012-12-17,Paper,36,6,Late,1–7 Days Late,2012-11-01,2
391,5529-TBPGK,2013-08-09,1043332774,2012-07-07,2012-08-06,79.09,No,2012-08-06,Paper,30,0,On Time,On Time,2012-07-01,1
897,1168-BEASA,2013-11-06,1047899565,2013-04-14,2013-05-14,57,No,2013-05-04,Paper,20,0,On Time,On Time,2013-04-01,1
770,7228-LEPPM,2012-04-30,1048700348,2013-04-12,2013-05-12,52.67,No,2013-05-19,Electronic,37,7,Late,1–7 Days Late,2013-04-01,2
818,5148-SYKLB,2013-08-28,1054254710,2013-11-21,2013-12-21,75.54,Yes,2013-12-23,Electronic,32,2,Late,1–7 Days Late,2013-11-01,2
406,0783-PEPYR,2013-11-27,1056254354,2013-11-06,2013-12-06,71.78,No,2013-12-06,Paper,30,0,On Time,On Time,2013-11-01,1
897,7372-CESLR,2013-01-11,1057997164,2012-02-17,2012-03-18,20.8,No,2012-03-08,Paper,20,0,On Time,On Time,2012-02-01,1
897,9250-VHLWY,2013-06-03,1061077534,2013-10-03,2013-11-02,53.85,No,2013-10-22,Electronic,19,0,On Time,On Time,2013-10-01,1
391,7841-HROAQ,2013-09-15,1064822506,2013-02-10,2013-03-12,91.89,No,2013-03-07,Paper,25,0,On Time,On Time,2013-02-01,1
770,9149-MATVB,2013-04-30,1066047916,2012-08-15,2012-09-14,48.02,No,2012-09-19,Paper,35,5,Late,1–7 Days Late,2012-08-01,2
770,9323-NDIOV,2012-07-09,1069788528,2012-10-19,2012-11-18,20.23,No,2012-11-18,Electronic,30,0,On Time,On Time,2012-10-01,1
406,3448-OWJOT,2012-09-15,1070459520,2012-03-14,2012-04-13,86.1,Yes,2012-04-28,Paper,45,15,Late,15–30 Days Late,2012-03-01,4
770,7260-ZHAKS,2012-06-17,1072551347,2012-08-30,2012-09-29,60.64,No,2012-09-21,Electronic,22,0,On Time,On Time,2012-08-01,1
897,9883-SDWFS,2013-07-08,1078203507,2013-02-03,2013-03-05,41.96,Yes,2013-03-17,Paper,42,12,Late,8–14 Days Late,2013-02-01,3
391,9212-BTDMX,2012-04-22,1087780845,2013-04-08,2013-05-08,64.81,No,2013-04-25,Electronic,17,0,On Time,On Time,2013-04-01,1
391,6632-CGYHU,2013-01-08,1089324685,2013-03-29,2013-04-28,85.33,No,2013-04-07,Electronic,9,0,On Time,On Time,2013-03-01,1
818,9181-HEKGV,2013-10-16,1099187495,2013-05-20,2013-06-19,75.18,No,2013-06-21,Paper,32,2,Late,1–7 Days Late,2013-05-01,2
406,8976-AMJEO,2012-03-03,1102283094,2012-05-21,2012-06-20,84.81,Yes,2012-06-19,Electronic,29,0,On Time,On Time,2012-05-01,1
406,4640-FGEJI,2013-04-04,1102427426,2012-09-02,2012-10-02,68.57,Yes,2012-10-14,Paper,42,12,Late,8–14 Days Late,2012-09-01,3
897,9883-SDWFS,2013-07-08,1120525583,2013-09-10,2013-10-10,46.73,No,2013-10-10,Electronic,30,0,On Time,On Time,2013-09-01,1
770,7856-ODQFO,2012-08-05,1123460834,2012-11-04,2012-12-04,30.4,No,2012-11-24,Electronic,20,0,On Time,On Time,2012-11-01,1
391,2125-HJDLA,2012-05-22,1124489539,2012-12-07,2013-01-06,42.29,No,2012-12-31,Electronic,24,0,On Time,On Time,2012-12-01,1
818,5613-UHVMG,2012-05-31,1125640611,2013-04-24,2013-05-24,74.11,Yes,2013-06-02,Electronic,39,9,Late,8–14 Days Late,2013-04-01,3
818,3271-HYHDN,2013-04-28,1130346124,2012-05-03,2012-06-02,27.53,No,2012-05-08,Paper,5,0,On Time,On Time,2012-05-01,1
406,4640-FGEJI,2013-04-04,1133671020,2013-06-30,2013-07-30,97.75,No,2013-07-19,Electronic,19,0,On Time,On Time,2013-06-01,1
897,6177-VTITE,2012-10-26,1134404593,2012-06-25,2012-07-25,71.35,No,2012-07-15,Paper,20,0,On Time,On Time,2012-06-01,1
818,5875-VZQCZ,2013-07-15,1138691181,2013-05-27,2013-06-26,55.99,No,2013-06-25,Paper,29,0,On Time,On Time,2013-05-01,1
391,3569-VJWXS,2013-04-09,1148330280,2012-01-27,2012-02-26,58.71,Yes,2012-02-29,Paper,33,3,Late,1–7 Days Late,2012-01-01,2
391,5196-TWQXF,2012-06-20,1157522817,2012-12-04,2013-01-03,61.73,No,2012-12-27,Electronic,23,0,On Time,On Time,2012-12-01,1
897,8690-EEBEO,2012-12-05,1158168123,2012-06-15,2012-07-15,51.35,No,2012-07-27,Paper,42,12,Late,8–14 Days Late,2012-06-01,3
897,9286-VLKMI,2013-02-13,1166745208,2013-11-27,2013-12-27,74.75,Yes,2013-12-07,Electronic,10,0,On Time,On Time,2013-11-01,1
818,3271-HYHDN,2013-04-28,1175501399,2012-05-07,2012-06-06,60.55,No,2012-05-15,Paper,8,0,On Time,On Time,2012-05-01,1
391,6160-HCSFI,2013-01-10,1181151524,2012-08-22,2012-09-21,61.84,No,2012-09-08,Paper,17,0,On Time,On Time,2012-08-01,1
818,5924-UOPGH,2013-06-06,1184394683,2012-09-15,2012-10-15,96.74,Yes,2012-10-29,Paper,44,14,Late,8–14 Days Late,2012-09-01,3
818,5613-UHVMG,2012-05-31,1185375111,2013-09-28,2013-10-28,67.08,Yes,2013-11-08,Electronic,41,11,Late,8–14 Days Late,2013-09-01,3
770,6077-FDQRK,2012-09-11,1187373900,2012-04-06,2012-05-06,82.4,No,2012-04-30,Paper,24,0,On Time,On Time,2012-04-01,1
391,3569-VJWXS,2013-04-09,1190360256,2012-08-07,2012-09-06,92.18,Yes,2012-09-11,Paper,35,5,Late,1–7 Days Late,2012-08-01,2
391,2423-QOKIO,2013-05-11,1199977661,2012-08-06,2012-09-05,47.86,No,2012-09-17,Paper,42,12,Late,8–14 Days Late,2012-08-01,3
818,7946-HJDUR,2012-02-21,1204820381,2012-08-08,2012-09-07,58.32,No,2012-09-12,Electronic,35,5,Late,1–7 Days Late,2012-08-01,2
770,9149-MATVB,2013-04-30,1207140333,2013-01-26,2013-02-25,25.73,No,2013-02-24,Paper,29,0,On Time,On Time,2013-01-01,1
406,7600-OISKG,2013-07-19,1212195050,2012-11-05,2012-12-05,87.51,Yes,2012-11-29,Paper,24,0,On Time,On Time,2012-11-01,1
818,7946-HJDUR,2012-02-21,1221306589,2012-07-03,2012-08-02,79.05,No,2012-07-26,Electronic,23,0,On Time,On Time,2012-07-01,1
770,0465-DTULQ,2013-03-04,1223908099,2012-05-27,2012-06-26,43.09,No,2012-06-20,Paper,24,0,On Time,On Time,2012-05-01,1
770,9323-NDIOV,2012-07-09,1228800351,2012-01-14,2012-02-13,47.48,No,2012-02-29,Paper,46,16,Late,15–30 Days Late,2012-01-01,4
770,0625-TNJFG,2013-08-15,1234438336,2012-03-06,2012-04-05,41.89,No,2012-03-28,Paper,22,0,On Time,On Time,2012-03-01,1
897,1168-BEASA,2013-11-06,1241888754,2013-05-01,2013-05-31,49.96,Yes,2013-06-15,Paper,45,15,Late,15–30 Days Late,2013-05-01,4
406,5573-KSOIA,2013-09-30,1250631704,2013-03-31,2013-04-30,57.12,No,2013-05-02,Paper,32,2,Late,1–7 Days Late,2013-03-01,2
406,6833-ETVHD,2012-04-30,1254790458,2012-11-12,2012-12-12,72.88,No,2012-11-25,Electronic,13,0,On Time,On Time,2012-11-01,1
897,3676-CQAIF,2013-07-29,1256452795,2012-05-17,2012-06-16,41.29,No,2012-06-26,Paper,40,10,Late,8–14 Days Late,2012-05-01,3
406,9322-YCTQO,2012-04-06,1264381785,2013-04-29,2013-05-29,54.5,No,2013-05-24,Electronic,25,0,On Time,On Time,2013-04-01,1
818,2824-HJQPP,2013-09-04,1266309366,2012-10-26,2012-11-25,46.05,No,2012-11-17,Paper,22,0,On Time,On Time,2012-10-01,1
770,9149-MATVB,2013-04-30,1267973660,2012-10-10,2012-11-09,45.31,No,2012-11-09,Paper,30,0,On Time,On Time,2012-10-01,1
391,2423-QOKIO,2013-05-11,1280597932,2012-02-26,2012-03-27,56.42,No,2012-03-18,Paper,21,0,On Time,On Time,2012-02-01,1
818,7946-HJDUR,2012-02-21,1281236095,2013-06-21,2013-07-21,58.4,No,2013-07-21,Electronic,30,0,On Time,On Time,2013-06-01,1
406,9322-YCTQO,2012-04-06,1281718631,2013-07-12,2013-08-11,92.35,No,2013-08-12,Electronic,31,1,Late,1–7 Days Late,2013-07-01,2
391,3569-VJWXS,2013-04-09,1282903123,2012-12-25,2013-01-24,59.32,No,2013-01-16,Paper,22,0,On Time,On Time,2012-12-01,1
406,4632-QZOKX,2013-03-19,1294595544,2012-02-18,2012-03-19,72.18,Yes,2012-04-04,Paper,46,16,Late,15–30 Days Late,2012-02-01,4
406,3448-OWJOT,2012-09-15,1297791719,2012-01-15,2012-02-14,48.64,Yes,2012-02-16,Paper,32,2,Late,1–7 Days Late,2012-01-01,2
897,9460-VAZGD,2013-08-10,1300298448,2012-09-16,2012-10-16,58.21,No,2012-10-05,Paper,19,0,On Time,On Time,2012-09-01,1
818,5875-VZQCZ,2013-07-15,1308410672,2013-09-13,2013-10-13,76.03,No,2013-09-25,Electronic,12,0,On Time,On Time,2013-09-01,1
770,3993-QUNVJ,2012-12-31,1310667812,2012-03-18,2012-04-17,60.93,No,2012-04-02,Paper,15,0,On Time,On Time,2012-03-01,1
818,3271-HYHDN,2013-04-28,1311607288,2012-10-13,2012-11-12,58.41,No,2012-10-18,Paper,5,0,On Time,On Time,2012-10-01,1
818,9181-HEKGV,2013-10-16,1314367195,2012-06-21,2012-07-21,90,No,2012-07-12,Paper,21,0,On Time,On Time,2012-06-01,1
818,7946-HJDUR,2012-02-21,1316332735,2012-10-21,2012-11-20,41.84,No,2012-11-16,Electronic,26,0,On Time,On Time,2012-10-01,1
770,3993-QUNVJ,2012-12-31,1317885189,2013-10-30,2013-11-29,61.54,No,2013-11-10,Electronic,11,0,On Time,On Time,2013-10-01,1
897,0688-XNJRO,2012-06-24,1318038002,2012-09-03,2012-10-03,28.51,No,2012-10-13,Electronic,40,10,Late,8–14 Days Late,2012-09-01,3
897,3676-CQAIF,2013-07-29,1319645642,2013-11-26,2013-12-26,52.38,No,2013-12-31,Electronic,35,5,Late,1–7 Days Late,2013-11-01,2
818,8102-ABPKQ,2013-08-29,1321318878,2013-02-20,2013-03-22,53.11,No,2013-03-27,Paper,35,5,Late,1–7 Days Late,2013-02-01,2
391,6708-DPYTF,2012-08-02,1321403149,2012-02-01,2012-03-02,80.31,No,2012-03-14,Paper,42,12,Late,8–14 Days Late,2012-02-01,3
391,0709-LZRJV,2013-06-20,1323201810,2013-07-27,2013-08-26,58.68,No,2013-08-15,Electronic,19,0,On Time,On Time,2013-07-01,1
406,4651-PMEXQ,2012-07-04,1327547312,2013-02-02,2013-03-04,80.5,No,2013-02-17,Electronic,15,0,On Time,On Time,2013-02-01,1
818,8364-UWVLM,2012-11-10,1336288577,2012-10-19,2012-11-18,75.11,No,2012-11-10,Paper,22,0,On Time,On Time,2012-10-01,1
770,0465-DTULQ,2013-03-04,1342171511,2013-04-23,2013-05-23,27,No,2013-05-19,Electronic,26,0,On Time,On Time,2013-04-01,1
770,7050-KQLDO,2012-09-29,1342472678,2012-09-04,2012-10-04,76.8,No,2012-10-07,Paper,33,3,Late,1–7 Days Late,2012-09-01,2
406,6048-QPZCF,2012-07-13,1349854883,2013-11-06,2013-12-06,78.83,No,2013-11-07,Electronic,1,0,On Time,On Time,2013-11-01,1
391,5529-TBPGK,2013-08-09,1358969544,2012-10-29,2012-11-28,53.13,No,2012-12-02,Paper,34,4,Late,1–7 Days Late,2012-10-01,2
391,3598-DNURW,2012-08-29,1366357246,2012-09-12,2012-10-12,56.44,No,2012-09-28,Electronic,16,0,On Time,On Time,2012-09-01,1
391,0379-NEVHP,2013-04-06,1369975903,2013-01-05,2013-02-04,61.11,No,2013-01-26,Paper,21,0,On Time,On Time,2013-01-01,1
391,2676-DZINU,2012-10-19,1376441638,2012-09-30,2012-10-30,81.25,No,2012-10-22,Paper,22,0,On Time,On Time,2012-09-01,1
406,3448-OWJOT,2012-09-15,1380765648,2012-09-01,2012-10-01,70.1,Yes,2012-10-16,Paper,45,15,Late,15–30 Days Late,2012-09-01,4
391,7209-MDWKR,2013-10-09,1384963125,2013-11-14,2013-12-14,80.14,No,2013-12-07,Electronic,23,0,On Time,On Time,2013-11-01,1
897,9460-VAZGD,2013-08-10,1387296868,2013-06-29,2013-07-29,72.17,No,2013-07-18,Paper,19,0,On Time,On Time,2013-06-01,1
406,5284-DJOZO,2012-09-11,1388703117,2013-10-19,2013-11-18,72.19,No,2013-10-26,Electronic,7,0,On Time,On Time,2013-10-01,1
391,1080-NDGAE,2012-09-28,1388916055,2013-10-22,2013-11-21,94.19,Yes,2013-11-13,Electronic,22,0,On Time,On Time,2013-10-01,1
897,1408-OQZUE,2012-09-14,1390614217,2012-12-25,2013-01-24,28.07,No,2013-01-23,Electronic,29,0,On Time,On Time,2012-12-01,1
391,2820-XGXSB,2012-01-26,1391494244,2013-06-16,2013-07-16,51.52,No,2013-06-25,Electronic,9,0,On Time,On Time,2013-06-01,1
391,7841-HROAQ,2013-09-15,1393928750,2013-11-11,2013-12-11,72.62,No,2013-11-20,Electronic,9,0,On Time,On Time,2013-11-01,1
